235.84	2.40	you're not
239.04	3.12	yeah i think the cloak discussion in
240.80	2.96	general is kind of like a bigger
242.16	3.60	discussion for caster cloaks right
243.76	3.04	because
245.76	2.96	there's
246.80	3.60	a main caster cloak that's like second
248.72	4.00	best for everyone right there's the
250.40	3.84	healer cloak that's this for everyone
252.72	3.20	and then there's this cloak for warlocks
254.24	4.24	which is like a step up from their phase
255.92	4.00	one phase two cloaks but like is
258.48	2.56	basically third best compared to those
259.92	2.56	two right
261.04	3.44	so obviously this is straight to
262.48	4.24	warlocks and nest priests but it's like
264.48	3.84	neither of them actually want this as
266.72	2.64	like an end game thing so it's kind of
268.32	2.24	like
269.36	2.40	you know
270.56	3.20	how much you want to consider whether
271.76	5.52	they have this already in prior or not
273.76	6.16	it's kind of nice tooltip small
277.28	5.44	floating um i mean it's an upgrade over
279.92	4.24	the kt click right like
282.72	3.36	yeah i believe so
284.16	3.36	for for both classes so it's probably a
286.08	3.60	good thing to give to somebody who's
287.52	4.40	like a prize somewhere else
289.68	2.24	um
292.40	5.44	because it's not
293.76	4.08	this or even close to this
381.68	3.04	um
383.52	2.40	yeah you go
384.72	3.20	uh
385.92	5.68	you go shamans
387.92	5.60	um and then pal ends with it if you
391.60	4.16	uh if there's any
393.52	4.96	buddy that is a question for it but it's
395.76	4.80	sean's over paladins um
398.48	4.00	because healer's largely split into
400.56	4.64	spirit versus non-spirit right right and
402.48	4.64	so shamans and paladins are mp5 jareds
405.20	4.88	and priests are spirit so it's it's an
407.12	6.08	easy but but again the kitty cloak is
410.08	5.36	very close so if you have that
413.20	3.44	just give it to whoever you know
415.44	3.84	um
416.64	3.68	these boots are this for priests
419.28	3.52	druids
420.32	4.72	and shamans even with the spirit
422.80	3.92	um
425.04	3.28	shamans and druids have alternatives
426.72	2.96	that are leather and male so you give
428.32	3.84	these to your pre-spruce and then your
429.68	3.44	druids and then your shamans
432.16	2.24	um
433.12	4.40	these are really really good though i
434.40	4.00	think they're also pvp arena abyss
437.52	2.80	um
438.40	3.20	for regeneration which
440.32	2.56	is what you use in twos and threes
441.60	2.96	mostly so
442.88	3.68	uh these are really good you're excited
444.56	4.32	if you see these
446.56	2.32	um
449.04	4.56	okay treads of the dead mother
451.92	2.72	barrel boots i imagine it's just feral
453.60	2.64	right
454.64	2.96	yeah i think yeah harold has like no
456.24	2.32	competition for anything in there that's
457.60	3.36	all that's just pretty straightforward
458.56	4.88	every shadow though well when we get to
460.96	5.28	it we can talk more about it but
463.44	4.00	a pair of shadow masters ideally yeah
466.24	2.48	but i don't think you give the shout
467.44	2.80	outs to farrell's first right because
468.72	3.20	they have these
470.24	3.92	yeah just because these exist you just
471.92	3.84	given to like you'll see
474.16	3.12	a billion more of these than you'll need
475.76	2.88	yeah because you need like two of them
477.28	3.36	maybe yeah
478.64	4.48	i mean every druid will have these in
480.64	4.72	you know a month so
483.12	4.32	uh ellie shaman
485.36	3.04	chest
487.44	2.48	give it to your ally shaman you
488.40	3.04	shouldn't have more than one
489.92	3.92	so
491.44	2.40	easy
494.96	4.48	they seem pretty good they're not bits
496.88	4.16	right but they're pretty good
499.44	5.52	i think that's what red wants to run
501.04	3.92	right do you want to switch to the haste
506.80	4.32	there's a lot of plate gear out of here
508.48	5.12	so yeah i mean i think rhett does want
511.12	5.44	those i believe that's what uh we have
513.60	4.96	read down as um
516.56	5.12	there it's not this though
518.56	5.52	but i will use that
521.68	3.76	yeah i get the impression plate dps are
524.08	2.72	going to have like
525.44	2.96	pretty much free pick of a lot of these
526.80	3.36	options and so
528.40	3.20	yeah there's a lot of pushes and then
530.16	3.44	maybe they'll slowly get something else
531.60	3.44	later but for plate it's just using that
533.60	2.80	three items that is that would be
535.04	3.52	something that's just
536.40	4.16	prior rate it to the red though
538.56	4.64	what's the uh what's the one that the
540.56	2.64	warriors get
544.00	5.52	gloves yeah i forget what they're
547.84	3.68	whereas well they could i mean we're
549.52	4.00	just like i said have photos but if
551.52	3.28	they're not using their four piece they
553.52	2.64	want the uh oh that's right they're
554.80	2.96	using the four piece
556.16	3.04	that's right that's right they should be
557.76	4.84	at least well they don't have to they're
559.20	3.40	silent justice
566.00	3.12	yeah right yeah
567.60	3.84	yeah so that's ideally if you're not
569.12	4.48	using your four piece that would be the
571.44	4.88	gloves you want to wear
573.60	4.96	um but it all comes down i mean even if
576.32	4.16	you're not using your four piece
578.56	4.24	you could still not use cursed visions
580.48	3.84	and still wear those the warriors have
582.80	3.36	fury has like
584.32	3.76	i don't know six maybe like four or five
586.16	2.96	different viable
588.08	2.72	options
589.12	3.28	and a lot of the loot is uncontested
590.80	3.84	other than the red pallet or even the
592.40	5.68	arms yeah so like it's it's good to be
594.64	4.32	plate and black temple i think yeah
598.08	3.20	uh
598.96	4.72	there are pens nice on these but
601.28	4.80	i i think we want to push fury warriors
603.68	4.88	to four piece right just for
606.08	3.92	league distribution's sake uh well there
608.56	3.04	i mean there's even an argument of like
610.00	5.20	not even pushing them the four piece for
611.60	6.96	loot distribution and having them wear
615.20	5.20	uh like an easy easy to get
618.56	3.20	um non four piece set where they run two
620.40	2.88	pieces of tier
621.76	3.52	but they're not running helm they're not
623.28	3.44	running legs
625.28	2.64	i think it's also about early
626.72	2.24	distribution too like you're going to
627.92	4.96	get these items they've got to go to
628.96	5.52	someone not scared to make it better
632.88	3.20	so um
634.48	3.36	we can talk more as we get to the bigger
636.08	3.20	items yeah we'll just go
637.84	3.44	like there's a lot to consider when it
639.28	3.28	comes to furys and plate dps i think i
641.28	3.28	think more than any other class i think
642.56	5.04	we i skipped a black temple trash i'm
644.56	4.08	just going back to hydrilla's trash um
647.60	3.12	choker
648.64	3.76	that's i know hunter biss
650.72	4.88	hunter biss uh
652.40	5.52	trunk fury warrior abyss um i think our
655.60	3.52	our our warriors are gonna wanna
657.92	4.00	run this
659.12	4.88	uh we talked about the um
661.92	4.48	the other neck the endless nightmares
664.00	4.08	and it seemed to like it be a consensus
666.40	4.40	like serrated blades probably be what
668.08	5.28	they want um it's less dps
670.80	4.56	but it has 37 stand while the other one
673.36	4.24	has zero stamp yeah
675.36	4.48	i think we've learned over time stam is
677.60	4.08	not a stat you want to ignore you know
679.84	3.92	it's like
681.68	3.68	not without wii run yeah no way yeah
683.76	3.08	even even without world boss stamps
685.36	4.00	really nice
686.84	4.04	so you i mean you can wear this and wear
689.36	3.20	less shadow resist on mother stuff like
690.88	4.16	that you know where if this this damn
692.56	3.44	can make up for a lot of little mistakes
695.04	3.12	and
696.00	3.76	it adds up it's it it's not a huge neck
698.16	4.56	for either hunters or warriors right
699.76	4.40	you're not seeing like 20 dps gains so
702.72	3.44	whoever's in the raid get it it's a
704.16	4.16	trash drop you know there's really
706.16	4.16	hunter equals warrior just give it to
708.32	4.00	somebody sure
710.32	3.68	absolute best for hunters second best
712.32	4.24	technically for warriors who's going
714.00	4.32	first do you think on these generally
716.56	4.00	um
718.32	4.40	we'll probably just hit the warriors and
720.56	4.72	that's more so like reasons of wars
722.72	3.36	aren't prior to a whole lot of contested
725.28	3.84	gear
726.08	4.32	so it's like it doesn't matter too much
729.12	4.32	give it to a warrior
730.40	4.48	um hunters uh the the kt neck's still
733.44	3.60	really solid
734.88	4.40	so you know i can we can live a little
737.04	4.48	bit without having uh serrated blades
739.28	2.24	okay
741.68	4.00	uh
742.56	5.60	this seems bad
745.68	3.44	it's bad yeah this is bad you don't want
748.16	3.92	this
749.12	5.12	um i mean maybe there's some fun to be
752.08	5.76	had in sunwell but there's probably
754.24	5.36	better alternatives by that point
757.84	4.08	um
759.60	4.64	this is
761.92	4.08	brought pal mace nobody else wants this
764.24	4.32	except for maybe the shadow priest but i
766.00	3.92	don't think they need spell hit so
768.56	3.52	yeah we'll probably talk more about this
769.92	3.44	when we get to toc but obviously when
772.08	2.56	this comes out you just give it your
773.36	3.68	prop valley give it to your shadow
774.64	3.84	priest that's pretty much it
777.04	2.32	yeah
778.48	2.96	uh
779.36	3.44	i mean honestly i would also probably
781.44	2.48	pry that to the prop ellie as well
782.80	3.36	because you're going to be utilizing the
783.92	4.00	[ __ ] out of them hydra you just want to
786.16	3.36	have that extra boost especially and
787.92	4.24	there's not a lot of options before that
789.52	4.16	like if he's what he is fang maybe
792.16	2.80	yeah this is a little bit better than
793.68	4.48	fang right
794.96	4.56	um yeah it's a smaller fit over thing
798.16	2.80	as i said we'll talk more about that
799.52	3.12	when it comes to toc but yeah this is
800.96	2.48	basically like your second best option
802.64	2.88	for
803.44	3.92	a bunch of non-sword users i think you'd
805.52	3.92	probably go prop by first then shot a
807.36	4.72	priest and i mean
809.44	4.72	i guess boomkin could use it right but
812.08	4.32	whatever
814.16	4.40	yeah it's not a big item yeah really who
816.40	5.04	needs most of our boomkins have nexus
818.56	4.00	key also too it looks cool though yeah
821.44	2.40	um
822.56	3.52	the claws
823.84	5.20	these are kind of memey
826.08	4.96	yeah um they're fun rp items i i don't
829.04	3.84	think anybody wants them though
831.04	4.32	if you bring in a hunter potentially
832.88	4.88	that has no gear you might take them
835.36	4.80	yeah it's ketchup gear
837.76	4.96	you don't get the proc you know like
840.16	4.96	enhanced because the uh the offhand is
842.72	4.32	fast probably not maybe if they have no
845.12	4.48	gear there's no hit on it for a hunter
847.04	3.36	which feels bad but you can use the
849.60	3.04	the
850.40	6.08	the yeah the stones even still like the
852.64	6.48	heroic the heroic
856.48	4.40	they're offices right right
859.12	4.72	um
860.88	2.96	okay that's trash
864.40	2.96	so
865.04	3.44	you might going back sure
867.36	2.48	i think it's actually an interesting
868.48	2.32	question about heart of darkness
869.84	2.56	probably something we're not going to
870.80	3.20	get into so much but
872.40	3.52	there's so many crafted items that
874.00	2.88	people want that your early hearts are
875.92	2.40	actually going to because they also have
876.88	3.60	good shadow rescue and they also have to
878.32	3.44	go to all the crafted items and your
880.48	2.80	early hearts are going to be in super
881.76	2.96	high demand those are one of those
883.28	3.52	things that yeah
884.72	3.28	you know we we loot council physical
886.80	3.92	different than
888.00	4.40	uh caster different attacks a little bit
890.72	4.24	so that's something that we have to like
892.40	4.88	talk about still wasn't
894.96	4.24	right like how does that work right you
897.28	4.08	know like how good is that piece should
899.20	4.32	we go to you know like ideally you'd go
901.36	5.04	to the guy taking illidan or luck right
903.52	4.72	you'd hit him with that resistance
906.40	3.36	but after that yeah it's really tough
908.24	3.60	well it's not even just shatterers dude
909.76	3.52	i mean they're kind of like but no i get
911.84	2.88	you i'm just saying that would be like
913.28	3.60	the first
914.72	2.96	the first easy thing to do
916.88	3.84	yeah
917.68	5.28	uh i feel like words are are they bob
920.72	4.24	crafters they're not bob no no oh
922.96	3.68	they're not okay so you can so like you
924.96	3.04	artistic trash farm
926.64	4.24	uh we're probably gonna do a lot of
928.00	4.32	trash farming and then
930.88	3.60	um
932.32	4.16	i i'm of the opinion that you
934.48	3.84	you use it on the craftables that aren't
936.48	4.08	shatterers first because you you should
938.32	3.60	ideally have
940.56	3.20	everybody have shatters just for week
941.92	2.23	one anyways do you mean
943.76	2.32	um
944.15	4.01	[Music]
946.08	4.00	you could if you wanted to sell them
948.16	4.68	that's not a terrible idea early if your
950.08	4.32	guild needs gold
952.84	2.84	uh
954.40	3.52	i don't know there's a lot of options
955.68	2.24	here
958.32	2.88	yeah
959.76	3.44	yeah that's more like we'll put them in
961.20	3.92	the bank see what we need to craft
963.20	3.52	um and just kind of go from there yeah
965.12	3.60	if your guild's running low on shadow
966.72	3.12	resist though
968.72	3.52	and you're stuck on mother it's
969.84	4.64	definitely the way to go for that first
972.24	4.96	um i think every class has a craftable
974.48	2.72	that they want right
977.92	3.52	all the healers do
979.36	5.52	at least that want the bracers though
981.44	6.56	hunters don't um warriors might brett's
984.88	5.44	will enhance will
988.00	5.04	and i don't think rogues do
990.32	4.64	okay largely all the casters
993.04	3.76	will or at least will consider one for
994.96	4.16	early on because you know other pieces
996.80	4.56	might not be for sure but pretty every
999.12	3.44	caster will want at least one piece
1001.36	3.04	okay
1002.56	3.44	um
1004.40	3.84	all right moving on to
1006.00	4.56	uh rage
1008.24	3.95	this is just like there's all around
1010.56	3.28	i'm not the most exciting boss
1012.19	3.89	[Applause]
1013.84	3.44	um
1016.08	2.96	these are all
1017.28	5.04	these first
1019.04	4.40	are all like side grade um ketchup gear
1022.32	4.00	bracers
1023.44	4.40	uh that is a side grade
1026.32	3.44	except for these these are mage best
1027.84	3.12	these are mage best okay
1029.76	2.64	so these basically would have made
1030.96	3.52	because i think everyone else uses
1032.40	3.60	nimble thought the crafted one yeah
1034.48	2.96	mages can also use nimble thought but
1036.00	3.20	these are small upgrade over nimble
1037.44	4.24	thought so for single target is the
1039.20	5.84	haste gem in
1041.68	5.36	um i believe at least on ptr the orange
1045.04	3.12	one and the green one are in but not the
1047.04	2.80	yellow one
1048.16	4.32	the orange one's probably still worth it
1049.84	5.36	over anything else right like
1052.48	4.80	depends on your class okay
1055.20	3.92	uh for most casters i think so but mages
1057.28	3.76	are a little weird with haste
1059.12	3.68	but yeah but yeah cuffs of devastation
1061.04	2.88	should just be major bio okay i don't
1062.80	4.00	think anyone else uses them over the
1063.92	3.92	craft demons
1066.80	2.72	is nice because you just don't have to
1067.84	3.44	worry about it but i mean we're gonna
1069.52	4.00	we're gonna have a bunch of these so
1071.28	2.24	uh
1074.64	2.96	these are
1076.00	3.28	i forget what these are
1077.60	3.12	these are uh so your warriors
1079.28	2.88	enhancement showings are mostly
1080.72	3.04	interested in these
1082.16	3.76	um
1083.76	3.84	both have other options i think it's
1085.92	4.16	absolute bess
1087.60	4.64	leather piece for a fury
1090.08	4.96	uh jocks is saying the male crafted ones
1092.24	4.40	are best for fury
1095.04	3.84	i see that's where you know there's been
1096.64	4.08	a lot of sets so like if you had to give
1098.88	4.08	these to a person i'd say whoever wanted
1100.72	5.20	them because the i think the shamans
1102.96	4.48	would use the crafted ones too okay so
1105.92	4.24	and then the reps would use the crafted
1107.44	4.88	ones so it's like at this point who does
1110.16	4.48	it go to but when sets were first coming
1112.32	3.12	out i think these were linked as uh bis
1114.64	3.04	for
1115.44	4.80	fury slash enhance
1117.68	4.24	so things change really it's a nice item
1120.24	4.00	and if you're picking something up pick
1121.92	4.72	that up and get your crafted one later
1124.24	3.76	yeah i think if you're like
1126.64	3.04	trying to decide where it goes give it
1128.00	4.40	to someone with like lower prio and some
1129.68	4.08	of the bigger stuff um
1132.40	4.48	but this seems i mean it hits really
1133.76	4.32	nice right i don't know i like it
1136.88	2.72	um
1138.08	4.24	again ketchup gear
1139.60	3.52	uh all the healers except for paladins
1142.32	4.56	want
1143.12	5.84	the crafted ones so ketchup gear
1146.88	4.96	this is bad right there's too much ant
1148.96	2.88	on it
1154.08	2.96	yeah that yeah no one really wants this
1156.16	2.80	yeah
1157.04	3.60	um ketchup gear
1158.96	3.12	yep
1160.64	3.28	um
1162.08	4.40	ketchup gear again i think shamans want
1163.92	5.60	the crafted one
1166.48	5.04	i think this is pally biss
1169.52	4.08	nope they're not it's um it's good
1171.52	3.28	though ketchup gear so
1173.60	3.20	um
1174.80	3.12	give it to whoever
1176.80	3.28	uh it doesn't have it if you have a
1177.92	6.40	paladin or shaman that don't have good
1180.08	4.24	boots it's an easy to give
1184.96	5.12	these look cool
1187.52	5.56	look at those dude
1190.08	3.00	um
1193.52	3.68	most warriors should be using tear so i
1195.20	5.04	imagine they don't want this
1197.20	5.36	no give it to him yeah prop warrior or a
1200.24	4.00	rat pally that might want it
1202.56	3.44	yeah there's no one really wants that
1204.24	4.08	piece the tear the tear for warriors is
1206.00	4.64	just so good yeah
1208.32	4.08	oh by the way you mentioned stillwater
1210.64	3.28	i think stillwater actually is rest of
1212.40	3.20	shaman piss
1213.92	3.76	um
1215.60	4.08	especially if you want male male because
1217.68	4.64	the only competition is hyde which are
1219.68	4.32	leather my list has the
1222.32	3.92	trash boots bits for them but they're
1224.00	5.12	cloth so yeah if you wanna
1226.24	5.20	yeah yeah i mean that's a lot but
1229.12	3.92	personally i would take stillwater as my
1231.44	3.84	boots of preference as a shaman if i
1233.04	3.36	could pick anything okay cool i mean
1235.28	2.56	it's
1236.40	4.64	it's an easy give right there's not a
1237.84	3.20	lot of competition for it so
1241.52	3.92	um
1242.88	4.24	these are paly bis
1245.44	4.56	uh you should only really have one holy
1247.12	5.20	palliation raid so that's easy
1250.00	2.32	um
1253.28	4.08	again i'm sure it's
1255.28	3.12	a side grade for fury wars i can't
1257.36	3.76	remember exactly what they want what do
1258.40	2.72	they want jocks
1261.52	5.44	uh they don't want those they want these
1263.52	5.36	crafted ones they want the um
1266.96	3.84	like you could use a bunch of things and
1268.88	3.44	those aren't okay the crafted ones are
1270.80	4.56	deadly cuffs
1272.32	5.04	uh i think some you know even um
1275.36	4.24	eradication is pretty good
1277.36	3.44	so you don't want those
1279.60	2.56	okay
1280.80	2.72	it just kind of yeah this box is loot
1282.16	2.16	table kind of sucks
1283.52	3.36	um
1284.32	4.40	yeah there's not much here
1286.88	4.08	this is you should be happy maybe if you
1288.72	4.16	see deadly cuffs but other than that
1290.96	4.48	it's kind of
1292.88	4.56	you want to see one or two devastations
1295.44	3.60	deadly cuffs still water that's pretty
1297.44	4.64	much it i think
1299.04	3.04	oh the offhand is good
1302.64	3.76	oh that off is this dagger for anybody i
1304.48	4.56	don't think it is yeah yeah it looks
1306.40	4.24	cool yeah but it looks oh well
1309.04	4.24	it looks terrible
1310.64	3.84	no i was saying so yeah
1313.28	2.72	uh
1314.48	3.28	this offense cool
1316.00	3.12	hit crit i mean what more could you ask
1317.76	3.92	it's like a kind of perfectly this is
1319.12	5.44	the pizza and for any one hand casters
1321.68	4.64	yes you want this pretty bad
1324.56	2.88	um
1326.32	2.64	it's like one of those things that if
1327.44	5.36	you get that you know what's coming yeah
1328.96	6.16	you get you get toc but i would say
1332.80	4.16	you don't give this to anybody with a
1335.12	3.12	nexus key ideally
1336.96	2.96	um
1338.24	3.52	like like first week right it drops what
1339.92	4.88	do you do i i don't know yeah everybody
1341.76	4.96	has a nexus can't your question
1344.80	3.04	you prep somebody to get it to you yeah
1346.72	2.64	you give i guess you give it to whoever
1347.84	3.20	is going to get toc
1349.36	4.08	i mean the thing is it largely depends
1351.04	5.92	on because basically you want to give
1353.44	5.04	this to a warlock probably because
1356.96	4.00	i have been using one-handers they use
1358.48	4.48	the hit more efficiently um but of
1360.96	3.20	course all your warlocks ones are due so
1362.96	2.88	you basically figure out which of your
1364.16	3.12	warlocks aren't getting as our doom when
1365.84	3.04	you give this to those
1367.28	5.60	most of our warlocks have atiesh we've
1368.88	5.92	been asking them to run it um if
1372.88	4.16	you get this and you don't have a main
1374.80	6.00	hand that pairs with it you still run at
1377.04	3.76	until you get toc um
1381.52	4.32	just
1383.36	4.56	is replaced only when you get toc
1385.84	4.64	uh until then you should run rts if
1387.92	2.56	you're a warlock
1391.04	4.64	um
1393.12	4.56	all right onto an atheron
1395.68	4.16	oh though actually on just on that
1397.68	4.24	offhand as well um
1399.84	3.52	a lot of this also depends on how your s
1401.92	3.12	how your s priests are getting dealt
1403.36	3.12	loot because if your s p screenings are
1405.04	2.80	doomed obviously you know different
1406.48	3.44	guilds will handle these different ways
1407.84	3.84	i forget exactly how ours is but
1409.92	3.36	um if you're in a guild where xps aren't
1411.68	2.80	getting zardoom then that's also a good
1413.28	3.04	person to give this to first because
1414.48	4.16	they'll have easy one-hand options to
1416.32	3.76	immediately put it on
1418.64	4.08	like for instance the trash maze is
1420.08	4.64	pretty easy sure yeah you know okay lc
1422.72	3.84	the pvp weapon i believe is also one
1424.72	4.12	hand biss for s priest so if your s
1426.56	5.12	priests are going glad or just glowing
1428.84	4.28	1850 um they get the pvp whip and
1431.68	3.28	immediately put this on and like
1433.12	4.88	immediately basically have their faces
1434.96	5.28	that's an easy i mean this is not a very
1438.00	4.48	exciting item so i think you just give
1440.24	5.04	it to whoever it makes sense to
1442.48	4.72	and if everybody is equal you give it to
1445.28	4.64	whoever you're going to give toc to
1447.20	2.72	probably right
1450.32	4.32	yeah that makes sense
1452.88	5.00	i like it uh
1454.64	3.24	hate fury
1459.36	3.68	i don't know anything about him that's a
1461.20	3.92	dairy
1463.04	4.40	uh i mean no one really wants this i
1465.12	4.72	don't think it's ketchup gear i'm not
1467.44	4.24	i'm not as familiar with like ellie's
1469.84	2.64	and it doesn't look like an estrous item
1471.68	1.92	but
1472.48	2.64	at least you're gonna want their four
1473.60	4.32	piece and use i know they want to use
1475.12	4.88	the the legs as they're off so
1477.92	5.04	ideally no yeah i don't think anyone
1480.00	4.00	really wants this you're sad if it drops
1482.96	4.96	um
1484.00	6.00	another one's news this is really good
1487.92	3.84	this is um
1490.00	3.52	caster biss for everyone except for
1491.76	2.72	maybe s priest
1493.52	2.40	um
1494.48	3.52	a lot of casters you know there's
1495.92	3.84	another haste um there's razor upper
1498.00	4.00	waist wrap of infinity
1499.76	4.24	that's the other basically caster item
1502.00	4.24	and i believe for warlocks and mages
1504.00	4.16	it's basically a netherlands noose is a
1506.24	3.84	little bit better for single target and
1508.16	3.36	waist wrap of infinity is significantly
1510.08	2.88	better for aoe
1511.52	4.08	so most of your casters are going to be
1512.96	4.64	making that decision between the two
1515.60	4.24	um so like me personally i'm like a huge
1517.60	4.56	trash shill so i'm going for wastewater
1519.84	3.76	infinity over noose but if you have
1522.16	2.72	people that are more parse oriented or
1523.60	2.88	if you're people who just don't perform
1524.88	3.76	as well in trash right every guild is
1526.48	4.88	those people that don't perform as well
1528.64	4.48	as trash um noose is gonna be optional
1531.36	2.96	for them but it's single target bits for
1533.12	3.04	basically everyone except for maybe
1534.32	3.60	esprits okay
1536.16	3.92	um
1537.92	5.36	the sockets are nice too i don't know
1540.08	4.16	if haze gems are in that might
1543.28	4.08	i don't know
1544.24	3.12	but it might just be nutty
1548.56	2.64	um
1549.92	2.96	all right what do we got arc bishop
1551.20	3.76	slippers
1552.88	4.40	these are
1554.96	4.64	like a side grade from
1557.28	2.32	uh
1559.92	2.56	from the
1560.88	3.76	healer biss
1562.48	3.60	if if you get these you're not getting
1564.64	2.32	the trash boots first that's for [ __ ]
1566.08	2.48	sure
1566.96	3.04	um
1568.56	2.80	they're just a little bit worse than the
1570.00	2.24	trash boots
1571.36	2.64	um
1572.24	3.36	they're definitely an upgrade over
1574.00	4.00	there's they're they're barely an
1575.60	5.28	upgrade over the ssc boots
1578.00	4.64	um obviously it's a pre strude
1580.88	4.64	i don't think you want them if you're
1582.64	6.48	anybody else
1585.52	5.04	here goes boring um the money belts
1589.12	2.72	this i guess
1590.56	3.12	do you do you think we should be putting
1591.84	3.60	like actual priors on these like putting
1593.68	3.36	priors or just talking about them i
1595.44	3.52	would i would say like if you if you
1597.04	5.28	could stick a flag in the ground and say
1598.96	5.52	it's a there's a prio but again like
1602.32	2.16	the
1605.04	3.44	you know
1606.64	4.24	you got to give them the caveat of
1608.48	4.64	player over class and
1610.88	4.40	use whatever your loot priors for bigger
1613.12	4.64	stuff is is it
1615.28	4.72	like i'm not gonna give big ones if you
1617.76	5.76	if you think about it more of like
1620.00	6.16	they gave a warrior that over a shaman
1623.52	4.32	like if if that comes up and you can say
1626.16	3.28	that like it would be dumb to give it to
1627.84	3.76	that class over this class i think
1629.44	4.72	that's an easy enough uh
1631.60	4.08	a way to like prio an item yeah but a
1634.16	3.12	lot of these is like you know it is play
1635.68	3.92	river class or
1637.28	4.32	what are they wearing and you know how
1639.60	4.72	long does it last
1641.60	5.76	yeah i think we often
1644.32	6.08	lean into the the longer an upgrade is
1647.36	4.88	the sooner you should get it right um
1650.40	3.84	like if if this is an upgrade through
1652.24	3.36	phase four in the first half of phase
1654.24	2.56	five
1655.60	2.88	uh
1656.80	3.36	for your class specifically over anyone
1658.48	3.12	else then you should definitely get it
1660.16	2.72	first um
1661.60	3.20	you don't know how many is going to drop
1662.88	3.84	right you could but that's true too yeah
1664.80	3.76	yeah you always trade an item like it
1666.72	3.04	might be the only one to drop
1668.56	3.20	yeah the other caveat goes with our
1669.76	4.00	guild is our guild does a lot of i feel
1671.76	3.04	like play over class so like pumpers get
1673.76	3.36	items
1674.80	3.60	um our guild also i think tends to do a
1677.12	2.96	little bit of
1678.40	3.12	you know griefing the support classes a
1680.08	3.12	little bit because you know giving
1681.52	3.68	support glasses gear just isn't as
1683.20	3.52	efficient generally obviously you don't
1685.20	3.60	give them zero gear but i feel like we
1686.72	4.16	do a lot of like you know mage lock over
