176.08	6.08	actually. You know, he had the monk
177.36	6.08	hairstyle um bald. So, u yeah, they kind
182.16	2.64	of regretted that. But yeah, I was the
183.44	3.28	first person who got this. This is
184.80	4.16	obviously a really really strong item.
186.72	4.40	It's a lever piece. It comes from Illan.
188.96	3.68	I'm really really contested by so many
191.12	4.08	different classes. Every single physical
192.64	4.96	DPS wants to get this. So your red
195.20	3.92	paladins, your hunters, your rogues,
197.60	4.88	your warriors, like everyone wants to
199.12	5.60	have this enhancement shams. Um so yeah,
202.48	3.76	it's it's it's really really strong. The
204.72	3.52	problem for us warriors where it's not
206.24	4.48	so good is uh it has like a lot of hit
208.24	5.44	rating on it and we don't really want to
210.72	4.88	get that much hit. Um
213.68	4.16	and something to keep in mind here again
215.60	4.00	the other sets will have a different hit
217.84	3.60	allocation but one thing you need to
219.60	4.56	reme remember is actually hit is going
221.44	4.40	to be way easier to combine in the next
224.16	4.24	phase. This set especially for example
225.84	6.48	the business or step has 12% hit chance
228.40	7.20	and this doesn't have um this doesn't
232.32	5.04	have improved verifier. So keep that in
235.60	3.36	mind. So it's actually we can even get
237.36	4.24	like another additional 3% here
238.96	4.32	basically or like also the drawer hit
241.60	4.32	totally many people are now using
243.28	4.16	boonkins or dream state dur so it's also
245.92	3.28	like way easier to get hit from that
247.44	3.76	place but yeah really really strong
249.20	3.44	piece would not give this to war at
251.20	3.44	first however it's still technically
252.64	3.68	this it's that strong of an item that we
254.64	6.00	are not going to use the foret if you
256.32	5.60	get this so um yeah keep that in mind
260.64	3.76	next up we have choke of endless
261.92	5.04	nightmares this drops from supremos the
264.40	4.64	second boss in black temple
266.96	3.92	And it's also another item where I would
269.04	3.44	say this would should not go to warriors
270.88	3.92	first. I think it's like a really really
272.48	4.32	strong on rogues um in comparison. So I
274.80	3.92	would give this to a rogue any day of
276.80	4.32	the week unless it's like a puck because
278.72	5.28	who cares about puck people in pucks to
281.12	4.40	be honest. Um but yeah, the reason why
284.00	4.64	this is such a strong item is because
285.52	4.96	it's a fully purely offensive item. It
288.64	2.88	doesn't have any stamina. And if you
290.48	3.20	remember from back in the day in
291.52	4.00	vanilla, we had like a lion heart helmet
293.68	3.60	for example which worked in a similar
295.52	3.68	way. It didn't have any stamina and only
297.28	4.32	pure offensive stats and that item was
299.20	4.88	this for the whole game. Um obviously
301.60	4.00	this is not kind of the same item.
304.08	4.00	Obviously we will have like a better
305.60	4.40	next in the future phase but still going
308.08	3.36	to be really really amazing for that
310.00	2.96	reason alone. Still however the hit
311.44	4.24	rating is not something you really want
312.96	5.44	to get from this piece. Um unless we are
315.68	4.16	like really lacking in it. So again, I
318.40	3.28	would rather give this to someone else.
319.84	3.68	If you're wondering when am I am I going
321.68	3.92	to talk about alternatives, that will be
323.52	4.48	in the other two sets because that's
325.60	4.32	again more the um yeah, it's a more
328.00	3.44	interesting setup I would say. Next up,
329.92	3.20	we have shoulders. We have also shoulder
331.44	4.48	blades. These drop I think from our
333.12	4.24	sheras. Yeah. And yeah, they are just
335.92	3.36	amazing. These if you get these
337.36	3.68	shoulders, you can basically have them
339.28	3.84	equip for the rest of the game. They're
341.04	3.84	really, really, really amazing. Not only
343.12	4.80	do they give you armor pen, lots of nice
344.88	5.20	stats and also part of the tier six set.
347.92	4.64	Remember tier six is the last set we
350.08	6.32	get. So afterwards we will not get any
352.56	5.60	new set. So that's it for TBC. Um also
356.40	3.68	one other thing which I need to mention
358.16	3.44	here because it's really important. This
360.08	5.04	is in my personal opinion the best
361.60	5.68	looking set ever. Um tier six Vora set
365.12	5.44	just looks so amazing. Especially the
367.28	4.56	shoulders, they look so cool. Uh yeah, I
370.56	2.80	don't know. Like they really cooked with
371.84	4.72	this. I like this more even than tier
373.36	5.76	three. It's really amazing and yeah,
376.56	3.84	tons of good memories. Personally, one
379.12	3.52	thing that you also need to remember
380.40	4.88	here, we get some slight changes with
382.64	3.92	the token distribution. So, um is
385.28	2.56	actually going to be a change here. We
386.56	5.20	are all going to share the token with
387.84	6.40	shamans and hunters, which is the hunter
391.76	3.92	thing is unfortunate. Uh I will get into
394.24	2.64	that, but the the shaman thing is
395.68	4.00	actually really lucky for us because
396.88	4.48	shamans get a really really terrible set
399.68	3.28	in in the next phase. they really don't
401.36	3.76	want to use it at all. So, it's really
402.96	4.64	dog Um, which is really good for
405.12	4.80	us warriors, which will make it 100%
407.60	4.40	easier to get the setup. Um, so yeah,
409.92	4.56	again, also personally, I would say the
412.00	4.88	shoulders and the chest. Um, warriors
414.48	4.40	should have p on this on the other set
416.88	3.76	items. You can make some arguments. It
418.88	3.84	really depends on your setup on how many
420.64	4.40	wars you basically have. And um, yeah,
422.72	3.76	on on so many different variables.
425.04	3.20	probably will make like also another
426.48	4.40	video where I will talk about all of the
428.24	4.00	physical DPS pryo if you want to. If
430.88	2.80	people are interested in that, I can
432.24	3.04	make a video about that as well. Page
433.68	4.08	three has so much interesting gear. It's
435.28	4.32	a choke full of gear. But yeah, amazing
437.76	3.28	shoulders. Definitely one of your high
439.60	3.68	high prior items because you can keep
441.04	4.16	them for the rest of the game. Next up,
443.28	4.08	we have cloak. So, finally, we are going
445.20	4.64	to replace vengeance rep here. Um, this
447.36	4.00	comes from Terran Giant. This is another
449.84	3.44	item, however, where I would say, okay,
451.36	3.60	I would not really give this to warriors
453.28	3.20	first.
454.96	3.52	The reason this is basic, if you look at
456.48	4.40	the stats here, this is basically a
458.48	4.88	vengeance rep. As you can see, 72 AP,
460.88	4.00	vengeance rep has 52, but if you get
463.36	3.44	like 20 more attack power from, for
464.88	4.64	example, like VP gem into here, you have
466.80	5.36	also 72. So, um, it's basically kind of
469.52	5.12	the same, same amount of crit, but it
472.16	4.88	has 17 hit rating and 24 stamina. So,
474.64	3.84	it's basically a strength upgrade, but
477.04	2.88	the upgrade is not really that big,
478.48	2.88	especially if you think about, okay, hit
479.92	4.72	rating is not something you really want
481.36	4.80	to get. the other classes who obviously
484.64	4.56	hit is like way more important. Again,
486.16	5.12	rogues come into uh come come into
489.20	3.68	discussion again and maybe you can make
491.28	3.36	it so in your guild you will have pry on
492.88	4.16	other items first because we have other
494.64	5.52	items which are way more important which
497.04	4.32	obviously also are contested but yeah
500.16	2.80	personally I would probably just use
501.36	2.72	vengeance rep here but again I will get
502.96	2.80	into that when I talk about the
504.08	3.92	alternatives.
505.76	4.88	Next up we have also breastplate here.
508.00	5.12	Um, this is still going to be obviously
510.64	4.32	like really amazing tier six chest. It
513.12	4.40	also has in this case a really
514.96	4.16	advantageous socket setup because it has
517.52	2.96	one red socket, two blue sockets, and
519.12	4.56	that's where I put just all of my blue
520.48	7.12	sockets in. Um, again, the setup on the
523.68	6.08	Wim set side is is different and uses
527.60	3.68	the blue gems differently. Personally, I
529.76	3.36	don't know like I think the setup is
531.28	3.28	just way better. The reason why this
533.12	3.84	chest is really strong because obviously
534.56	4.96	a really nice amount of stats. we get
536.96	3.92	the armor pen. The tier six items all
539.52	3.28	have armor pen on them which is really
540.88	3.44	advantageous for us. So, and again
542.80	3.92	that's like a new stat we are going to
544.32	4.08	see in the next phase and we really
546.72	3.52	really obviously want to get this. So
548.40	4.72	that's really important. Another big
550.24	4.72	bonus what we have here is um if we get
553.12	3.36	obviously two items we get the set bonus
554.96	4.80	here which is going to reduce our cost
556.48	6.88	of execute which is just an DP smallish
559.76	5.28	DPS increase for us. Um people already
563.36	5.04	asked me, oh should we change our talent
565.04	5.20	setup for this? The problem is with fur
568.40	3.52	voice especially we are really limited
570.24	4.32	in our tenant choices. Actually this is
571.92	5.92	not even using booming voice. Uh you can
574.56	4.88	kind of ignore the tenant setup in on
577.84	4.56	the sides. Basically whenever I make
579.44	4.64	gear sets I'm just using
582.40	3.44	something which which makes a bit of
584.08	6.16	sense but it's not like really optimized
585.84	6.32	at all. Um but yeah, here again we don't
590.24	3.60	have any talent points. Like where do we
592.16	3.68	want to remove talent points from? Do we
593.84	3.92	want to remove some from dual spec
595.84	4.08	doesn't work really to be honest? We
597.76	4.80	would lose so much damage here like 10%
599.92	4.16	offend damage which would really really
602.56	4.88	hamper your rage generation whenever you
604.08	5.12	use heroic strike. Um otherwise like
607.44	4.40	what I also are we going to look at here
609.20	5.44	a rage we need to have 100%. One thing
611.84	5.28	we could probably do, which is however
614.64	5.20	kind of hard to fit, however, is um
617.12	4.72	something where we could remove points
619.84	4.32	from weapon mastery if we have a lot of
621.84	4.72	expertise. So that could maybe be the
624.16	3.76	strategy. However, don't forget um
626.56	3.04	execute is only something that's going
627.92	3.36	to be relevant obviously in the last 20%
629.60	3.12	of the fight. So otherwise, we can't use
631.28	3.36	it. So yeah, it's not really a big deal
632.72	3.84	at all. But just kind of a quick
634.64	3.92	absorption here if you were wondering.
636.56	3.44	Um yeah, again, this is going to be a
638.56	3.60	long video and I honestly I don't care.
640.00	4.08	I just want to yap and uh explain some
642.16	4.16	of the reasonings why I picked certain
644.08	4.24	items here. For braces, we have actually
646.32	4.56	something interesting here. So, what I
648.32	4.24	did is I picked blades by balls and you
650.88	5.76	would wouldn't wonder why do I use a
652.56	6.88	phase one item here. Um I'm like mental.
656.64	4.48	You could say so maybe. Uh the thing is
659.44	3.28	we have one really big buff here for
661.12	3.68	items which have sockets on them. I
662.72	4.72	talked about this slightly in other
664.80	6.80	videos, but something that you need to
667.44	6.48	keep in mind 100% is that
671.60	4.32	we get new gems, uh, which is going to
673.92	3.76	be really, really big. So, we get new
675.92	4.80	gems here. We get epic gems in this case
677.68	4.40	in phase three. Um, the red ones have 10
680.72	3.36	strength on them, which is basically
682.08	4.32	even better than the PVP 20 attack power
684.08	3.84	gem. So, they are really strong. And
686.40	3.20	whenever we have a piece, we can
687.92	3.68	obviously slot in a couple of these are
689.60	5.36	going to be really nice. So pieces which
691.60	5.60	have lots of sockets on them and are
694.96	4.88	decent like blades by warman in this
697.20	4.40	example are going to pretty nice. So
699.84	3.44	keep that in mind. We have some other
701.60	3.60	alternatives for this. So that's what
703.28	3.68	I'm going to talk about here. The thing
705.20	4.32	is we are not really going to lack and
706.96	5.04	hit here in this setup. So otherwise I
709.52	5.44	could also use brace of radication.
712.00	5.84	The new item you would probably use here
714.96	5.68	would be deadly cuffs. They're really
717.84	4.80	nice. Um obviously
720.64	4.72	lots of good stats, some hit rating on
722.64	4.32	them. But if you compare it here, all we
725.36	5.36	are going to get is we get four more
726.96	5.28	crit. We get um definitely decent more
730.72	3.68	chunk of attack power. But again, this
732.24	3.92	is going to like the attack power from
734.40	3.44	this. If you calculate the strength,
736.16	4.72	it's going to scale a bit more than 40
737.84	4.48	AP. And then if you think about we get
740.88	3.20	like one additional gem here. So we
742.32	4.16	actually have 30 strength kind of if you
744.08	4.08	think about it instead of um actually
746.48	3.12	it's actually even 40 strength. So, we
748.16	3.68	have kind of like 40 strength on this
749.60	5.12	piece. Um, and then obviously it's going
751.84	6.88	to beat out deadly cuffs because here we
754.72	6.08	have 58 AP plus 10 strength. Not going
758.72	3.92	to beat out Blades by Spy Warbs in that
760.80	3.20	regard. So, in my personal opinion, if
762.64	3.20	you don't need to hit, this is still
764.00	5.76	going to be basically the best piece to
765.84	6.40	use here. Um, yeah, but we'll have to
769.76	3.76	see. I there needs to be more me around.
772.24	2.96	So this could be again this is a really
773.52	3.60	early setup. So there could be some
775.20	5.60	changes here that I will maybe make in
777.12	5.92	in another future video. Glaes going to
780.80	5.52	be last. So let's continue with the hand
783.04	4.72	slot here. Grips of the silent justice.
786.32	3.04	Um this is one piece that comes from
787.76	3.44	shade of aama. Also I didn't talk about
789.36	4.00	where these items come from. One sec.
791.20	3.92	Yeah, let let me do this man. So sorry
793.36	4.32	for that by the way. But yeah, also
795.12	5.20	breastplate
797.68	6.16	comes from Illan. obviously kind of hard
800.32	5.36	to get will be kind of sought after but
803.84	4.08	yeah um the thing is if you're wondering
805.68	4.72	okay what is with hunters since we share
807.92	4.40	the talk now of hunters um is there like
810.40	5.92	anything that we need to remember keep
812.32	6.08	in mind of um kind of so with hunters
816.32	4.32	from what I've seen is they really want
818.40	4.96	to use the full set so they want to use
820.64	4.40	the four piece um if they're not going
823.36	3.60	to get the four piece they're not going
825.04	4.24	to exchange
826.96	4.80	tier five basically that's how it works
829.28	3.92	from for what I could what I could read
831.76	3.60	that's really advantageous for us and
833.20	4.48	also really not advantageous because
835.36	4.08	it's kind of a twofold street depending
837.68	5.04	on how your guild is basically going to
839.44	4.88	prioritize items but yeah let's all war
842.72	5.92	bands obviously comes from you know
844.32	6.88	Mular um so keep that in mind uh it's
848.64	4.40	from phase one raid so yeah let's go to
851.20	5.04	g of silent justice again comes from
853.04	5.04	trade of a um a boss of black temple
856.24	2.88	this is really strong this is an offset
858.08	4.08	item
859.12	5.84	It has a huge amount of armor pen 175.
862.16	4.56	And if you don't use the tier six setup,
864.96	4.40	these are going to be basically the best
866.72	5.12	hands we can use. Two red sockets as
869.36	4.16	well, which is amazing. So, we get 20
871.84	3.76	strength on this one as well if you put
873.52	4.72	two red gems into this one just from the
875.60	4.32	socket alone, which is amazing by the
878.24	3.28	way. And obviously, we get also some hit
879.92	3.60	rating. And this also has like 40
881.52	4.00	strength built in. So, a really, really
883.52	3.84	strong piece. Um, some of the offset
885.52	4.48	armor items are insanely strong. And
887.36	4.88	this is obviously one of them belts.
890.00	3.84	Nothing changes here. Belt of 100 deaths
892.24	3.76	obviously comes from Lady Vash in phase
893.84	5.44	two. So if you have this, you can kind
896.00	5.04	of consider yourself lucky. Um really
899.28	6.08	amazing piece. We are not going to
901.04	6.80	replace this until phase six uh phase
905.36	4.32	five, sorry. Um so yeah, until we get we
907.84	3.12	are going to get into Sunwell. So when
909.68	4.16	we are going to get Sunwell, that's
910.96	5.60	where we can get um the tier six belt.
913.84	4.48	That's why I had six in mind. Uh and and
916.56	3.28	that's basically going to replace by 100
918.32	2.96	deaths.
919.84	4.32	Next up we have legs which are going to
921.28	6.00	be leg of divine retribution. And yeah
924.16	6.64	this is the best armor item which we can
927.28	6.96	get in the next phase. It's it's just
930.80	5.28	stupid like 51. Think of leggings of
934.24	4.88	carnage from next ramas but I think this
936.08	4.80	is even a stronger piece to be honest
939.12	4.16	and it even has the same icon which is
940.88	4.24	kind of funny. But yeah huge huge
943.28	4.96	amounts of armor pen. This is what this
945.12	5.60	makes this item amazing. 350 armor pen
948.24	3.92	and one single item is so stupid. Um,
950.72	4.56	this drops from gotok, one of the
952.16	4.64	optional bosses in Black Temple.
955.28	3.44	Highly recommend that you obviously go
956.80	3.76	for this. Um, this should be one of your
958.72	3.92	high prior items going into Black
960.56	4.56	Temple. But one nice thing is it's a
962.64	4.08	plate item and um this will be really
965.12	3.28	really easy to get to be honest if it
966.72	4.32	drops unless you have like 1 billion
968.40	5.36	warriors in your raid or somehow like um
971.04	5.60	you have like some red also pal paladins
973.76	4.16	competing on this with warriors as well
976.64	2.56	which that should not really happen.
977.92	3.36	This should always go to warriors
979.20	4.16	basically. It's really amazing for them
981.28	3.76	obviously but yeah really amazing piece
983.36	3.84	strongest armor item. It's really
985.04	4.64	amazing. Next up, we have Dread Boots of
987.20	4.48	the Legion, which comes from Linquiry of
989.68	3.52	Souls. And that name is horrible to
991.68	3.76	pronounce, by the way, especially as a
993.20	4.96	German. Um, this these these are just
995.44	6.48	amazing boots. Like, we get two sockets
998.16	5.44	here, which we again can we can fill out
1001.92	3.28	some gems here. In this case, I'm using
1003.60	4.00	them for to fill out the yellow gems,
1005.20	5.12	which is nice. We get like free strength
1007.60	6.00	in this case. Some crit, some hit
1010.32	6.80	rating. Nice. Nice. So, that's basically
1013.60	5.44	how it works. Uh but yeah, that's what
1017.12	5.04	we need to keep in mind here. Pretty
1019.04	5.12	amazing CPS piece,
1022.16	3.60	but it's also again not like a huge
1024.16	3.28	upgrade. The thing is it should be easy
1025.76	4.00	to get, however, since red paladins want
1027.44	4.64	to get shadow master boots instead. Um
1029.76	4.16	if you're wondering why, for example,
1032.08	3.92	warriors go for critical strike rating
1033.92	4.64	that much and not for agility instead.
1036.00	4.40	The reason is because um compared to red
1038.56	4.88	patterns, for example, we need way more
1040.40	5.76	agility to get 1% crit, which is is a
1043.44	4.00	problem. So that's basically why agility
1046.16	4.64	is not that strong on warriors because
1047.44	4.96	we we just need way more to get 1% crit
1050.80	3.36	compared to for example critical strike
1052.40	3.52	rating. So that's why critical strike
1054.16	3.84	rating is always our best friend.
1055.92	5.84	Thinking about that basically I think
1058.00	7.36	it's 21 critical strike rating versus 33
1061.76	5.12	or 30 agility. So yeah going into the
1065.36	3.60	rings we have one ring which should be
1066.88	5.20	easy to get and one ring which is really
1068.96	5.28	hard to get. So, um, here we have Storm
1072.08	3.60	Rage signature ring.
1074.24	3.36	This comes from Illan as well. Again,
1075.68	5.04	Illan has probably the most stacked loot
1077.60	4.72	pool ever out of any boss fight, I
1080.72	3.68	think, ever released in classic because
1082.32	4.32	he has if if you just think about this
1084.40	5.84	piece if the setup here, we have two
1086.64	6.16	weapons, we have his chest, we have um
1090.24	6.64	the helmet, and we also have the ring
1092.80	6.24	here. So, yeah, it's it's just crazy.
1096.88	4.96	So, this is really really strong. Um,
1099.04	6.08	this will give us 30 hit, 66 AP, but
1101.84	4.88	more importantly, 126 armor pen. Uh,
1105.12	3.92	that's really amazing, especially on
1106.72	3.92	rings to have that amount of armor pen.
1109.04	3.60	This will obviously also make gearing
1110.64	4.72	really easy if you need if you ever need
1112.64	4.40	hit rating. However, again, you could
1115.36	3.28	make some arguments giving this to other
1117.04	3.44	classes first because of the huge amount
1118.64	4.16	of hit here. This really advantageous
1120.48	4.48	obviously for rogues again because of
1122.80	4.64	the huge amount of hit. The problem
1124.96	4.88	however is there's nothing equivalent in
1127.44	5.84	the game which is going to come close to
1129.84	5.92	this ring in the next phase. So we have
1133.28	4.00	kind of a problem here. Um again for the
1135.76	3.60	other items you know choke off and this
1137.28	4.24	nightmare shadow moon destroyer rape and
1139.36	4.48	so on and so forth and also cursed
1141.52	4.64	vision. Yeah like I I can I can get
1143.84	3.76	behind that. Storm Rage second ring is a
1146.16	3.60	bit more harder to fill because we don't
1147.60	4.24	have good alternatives here to be honest
1149.76	3.92	which are going to be significant which
1151.84	3.52	are going to give us armor pen which we
1153.68	4.24	obviously really want to stack
1155.36	4.40	basically. So the more armor pen you get
1157.92	3.60	the better it's going to be to be honest
1159.76	4.32	because um again the more armor you
1161.52	5.04	reduce the lower uh like the lower
1164.08	4.32	amount of an armor of armor a boss
1166.56	4.48	basically has left the more efficient it
1168.40	4.08	is to reduce it. So yeah, that's why
1171.04	3.28	stacking armor pen actually becomes
1172.48	4.24	really nice.
1174.32	4.80	Yeah, comes from really hard to get.
1176.72	5.76	Unstoppable aggressors ring comes from
1179.12	5.52	Gootok again, optional boss. Um, same
1182.48	3.92	thing here. Really strong ring, however,
1184.64	3.60	36 strength, lots of crit, and some
1186.40	3.28	stamina. This will be way easier to get.
1188.24	4.48	This should basically always go to a
1189.68	4.64	warrior. Um, I haven't really checked if
1192.72	4.40	any other classes really wants to get
1194.32	4.40	this, so I could be maybe wrong on this,
1197.12	3.68	but yeah, it's it's a pretty easy
1198.72	3.44	pickup, I would say. We have some other
1200.80	3.28	items, but I'm going to talk about them
1202.16	3.84	in the other sets. We have Madness of
1204.08	3.60	the Betrayer here as our trinket, which
1206.00	3.60	is going to be new. This is a strength
1207.68	5.04	upgraded tsunami talisman. This kind of
1209.60	5.04	a unique trinket because um, it will
1212.72	3.76	obviously have some nice stuff here. 20
1214.64	3.84	hit, 84 attack power, and also an armor
1216.48	3.60	pen proc, which is really nice. This is
1218.48	4.96	going to be really nice on trash, but it
1220.08	5.12	doesn't have an internal CD, meaning uh
1223.44	4.00	if you get lucky, you can proc this all
1225.20	4.64	day long basically, which is nice. Like
1227.44	4.48	um if you compare this to other
1229.84	5.52	trinkets, other items have an internal
1231.92	4.64	cooldown. Um trinkets especially like or
1235.36	2.80	especially for example, if you compare
1236.56	3.84	to our glass, which is like a 50second
1238.16	6.16	CD. This is a really nice trinket for
1240.40	5.76	that. Again, also contested. Um lots of
1244.32	3.28	physical classes want to have this on
1246.16	3.04	warriors. This can become really nice
1247.60	3.20	especially on trash especially if your
1249.20	3.44	trinkets are on cooldown and this is
1250.80	4.08	going to be your best trinket on long
1252.64	4.48	fights second trinket on long fights
1254.88	3.52	obviously we have like the other trinket
1257.12	2.96	I'm going to talk about that in a bit
1258.40	4.08	but there's not much to be said about
1260.08	5.60	the other trinket the thing is if you
1262.48	5.84	are on short fights however um still
1265.68	6.24	nothing changed here we are still going
1268.32	5.68	to use badge of the swarm guard so
1271.92	3.84	this is still going to be the best on
1274.00	4.00	your trinket
1275.76	4.24	if you have short fights. So yeah, best
1278.00	3.92	don't use string it for that regard.
1280.00	3.44	Comparison would be here instead of
1281.92	3.52	using badge would be like losing
1283.44	4.32	bloodlust rouge, but again it would be
1285.44	4.32	way worse. So badge is like way better.
1287.76	4.56	If you don't have it, that's kind of
1289.76	4.08	unfortunate 100%. I hope Blizzard maybe
1292.32	2.64	introduces some things in phase three
1293.84	4.08	where we can actually get this on
1294.96	4.80	warriors because um it's such an
1297.92	5.28	insanely strong item whenever you can
1299.76	5.68	pop this um on treasure or whatever. And
1303.20	4.48	yeah like that is basically the problem
1305.44	4.56	you're going to face there. But other
1307.68	3.92	than that uh yeah madness comes is
1310.00	2.88	basically better trinket. If you think
1311.60	3.68	about like fights which are like 2
1312.88	4.48	minutes or more then madness is just way
1315.28	4.72	better. Um if you have shorter fights
1317.36	5.68	like one minute fights they're even way
1320.00	5.52	shorter then obviously badge of the
1323.04	6.80	basically the best trinket you can use
1325.52	6.48	drink trophy or the stesh shot. I mean,
1329.84	4.00	yeah, like I I can really much I can't
1332.00	2.96	really say much here. Also, yeah, if you
1333.84	3.60	don't really know where this comes from,
1334.96	4.56	this comes from um the council fight,
1337.44	4.48	which is going to be this. I I call it
1339.52	5.12	the console fight, but uh that's
1341.92	4.88	basically that that is the last boss
1344.64	3.92	before Elen. Um also, I would say the
1346.80	4.16	hardest fight in Black Temple because
1348.56	4.08	it's um kind of a fight. It's the same
1350.96	5.20	fight like Hiking Morgar where you fight
1352.64	5.44	multiple mini bosses. Um, it works like
1356.16	3.60	that. And I'm pretty sure they have kind
1358.08	4.08	of have to die at the same time, but
1359.76	4.24	they have like a shared HP pool. You
1362.16	3.52	remember the boss fight? There's one
1364.00	3.68	boss fight in ICC which is also like
1365.68	4.40	that. Maybe you you remember that one
1367.68	5.52	instead. Um, but you also fight kind of
1370.08	5.04	like a council. But yeah, DC obviously
1373.20	3.84	still best trinket we can we can use
1375.12	4.24	here are really really amazing. But
1377.04	4.80	yeah, if you have it, consider yourself
1379.36	4.48	lucky. Obviously, I don't have DC and I
1381.84	4.32	also don't have badge.
1383.84	5.20	Um, yeah, 30 runs, by the way. 30 runs
1386.16	4.72	for badge. Um, and I don't know how many
1389.04	4.88	times I did Google. I've only seen it
1390.88	5.44	twice. Badge even less to be honest. But
1393.92	4.16	yeah, it is what it is. For for range
1396.32	3.28	weapon, we have serpent spine long bow.
1398.08	3.36	To be honest, the range weapon is not
1399.60	4.92	really going to be anything important to
1401.44	3.08	be hon.
1406.00	5.20	Technically, the best one would be
1408.64	4.72	barrelblade long rifle. Um, the reason
1411.20	6.24	is again because we get new gems. So, we
1413.36	7.76	can put two red gems into this one.
1417.44	5.28	However, again, keep in mind, um, that's
1421.12	3.76	not something that's going to be easy to
1422.72	4.88	get at all. Obviously, because it comes
1424.88	5.12	from a world boss, and I mentioned this
1427.60	3.68	so many different times as well. Um, I'm
1430.00	3.28	not really going to include world boss
1431.28	4.08	loot because it's like basically only
1433.28	4.16	like 1% of the player base has access to
1435.36	4.08	that. I don't know why Blizzard didn't
1437.44	4.40	make any changes here. So stupid. But
1439.44	5.12	whatever. Um, but yeah, that's kind of
1441.84	4.40	how it works. This is actually basically
1444.56	3.60	the best range weapon that you can use
1446.24	4.16	here because you can put two red gems
1448.16	3.68	into this one, two 10 strength gems into
1450.40	4.56	this one. So, you get like 20 strength,
1451.84	5.20	plus 16 agility, plus three crus rating.
1454.96	4.08	And um, yeah, it it's pretty strong for
1457.04	3.52	that reason. But again, we have all like
1459.04	3.60	all of these all three of these are
1460.56	3.36	pretty close to each other. It it
1462.64	3.36	doesn't really matter to be honest like
1463.92	3.84	the range weapon slot. Now, finally,
1466.00	3.52	let's get into the weapons, which are
1467.76	4.00	going to be obviously double warlaves.
1469.52	5.60	You're never ever going to find any
